Entity,Code,Day,projected_deaths_since_2020_all_ages,deaths_since_2020_all_ages
Croatia,HRV,9/24/2023,888.2,925
Croatia,HRV,10/1/2023,902.8,915
Croatia,HRV,10/8/2023,919,951
Croatia,HRV,10/15/2023,931.6,927
Croatia,HRV,10/22/2023,903.6,959
Croatia,HRV,10/29/2023,914.8,965
Croatia,HRV,11/5/2023,920.6,931
Croatia,HRV,11/12/2023,933.4,892
Croatia,HRV,11/19/2023,938.8,974
Croatia,HRV,11/26/2023,914,966
Croatia,HRV,12/3/2023,932.6,1039
Croatia,HRV,12/10/2023,969.4,1153
Croatia,HRV,12/17/2023,1003.6,1126
Croatia,HRV,12/24/2023,1006,1222
Croatia,HRV,12/31/2023,1063.2,1150
Croatia,HRV,1/7/2024,,1166
Croatia,HRV,1/14/2024,,1168
Croatia,HRV,1/21/2024,,1098
Croatia,HRV,1/28/2024,,1179
Croatia,HRV,2/4/2024,,1139
Croatia,HRV,2/11/2024,,1214
Croatia,HRV,2/18/2024,,1088
Croatia,HRV,2/25/2024,,987
Croatia,HRV,3/3/2024,,879
Cuba,CUB,1/31/2020,9958.3,9920
Cuba,CUB,2/29/2020,9111.1,9134
Cuba,CUB,3/31/2020,9267.5,10022
Cuba,CUB,4/30/2020,8789.7,9330
Cuba,CUB,5/31/2020,9006.1,8544
Cuba,CUB,6/30/2020,9182.9,8722
Cuba,CUB,7/31/2020,9877.9,9290
Cuba,CUB,8/31/2020,9504.7,9405
Cuba,CUB,9/30/2020,8952.1,8349
Cuba,CUB,10/31/2020,9279.3,9081
Cuba,CUB,11/30/2020,9269.1,9460
Cuba,CUB,12/31/2020,9745.1,11192
Cuba,CUB,1/31/2021,10171.7,11968
Cuba,CUB,2/28/2021,9324.5,10689
Cuba,CUB,3/31/2021,9480.9,10610
Cuba,CUB,4/30/2021,9003.1,10332
Cuba,CUB,5/31/2021,9219.5,10542
Cuba,CUB,6/30/2021,9396.3,10641
Cuba,CUB,7/31/2021,10091.3,18450
Cuba,CUB,8/31/2021,9718.1,28655
Cuba,CUB,9/30/2021,9165.5,22921
Cuba,CUB,10/31/2021,9492.7,12583
Cuba,CUB,11/30/2021,9482.5,10008
Cuba,CUB,12/31/2021,9958.5,10246
Cuba,CUB,1/31/2022,10385,12121
Cuba,CUB,2/28/2022,9537.8,10401
Cuba,CUB,3/31/2022,9694.2,9161
Cuba,CUB,4/30/2022,9216.4,9086
Cuba,CUB,5/31/2022,9432.8,8736
Cuba,CUB,6/30/2022,9609.6,9425
Cuba,CUB,7/31/2022,10304.6,11119
Cuba,CUB,8/31/2022,9931.4,10610
Cuba,CUB,9/30/2022,9378.8,9533
Cuba,CUB,10/31/2022,9706,9810
Cuba,CUB,11/30/2022,9695.8,9387
Cuba,CUB,12/31/2022,10171.8,10709
Cuba,CUB,1/31/2023,10598.4,
Cuba,CUB,2/28/2023,9751.2,
Cuba,CUB,3/31/2023,9907.6,
Cuba,CUB,4/30/2023,9429.8,
Cuba,CUB,5/31/2023,9646.2,
Cuba,CUB,6/30/2023,9823,
Cuba,CUB,7/31/2023,10518,
Cuba,CUB,8/31/2023,10144.8,
Cuba,CUB,9/30/2023,9592.2,
Cuba,CUB,10/31/2023,9919.4,
Cuba,CUB,11/30/2023,9909.2,
Cuba,CUB,12/31/2023,10385.2,
Cyprus,CYP,1/5/2020,136.9,152
Cyprus,CYP,1/12/2020,148.9,157
Cyprus,CYP,1/19/2020,143.3,160
Cyprus,CYP,1/26/2020,151.9,157
Cyprus,CYP,2/2/2020,152.9,166
Cyprus,CYP,2/9/2020,163.7,149
Cyprus,CYP,2/16/2020,144.1,114
Cyprus,CYP,2/23/2020,136.5,145
Cyprus,CYP,3/1/2020,141.9,143
Cyprus,CYP,3/8/2020,131.1,119
Cyprus,CYP,3/15/2020,129.5,130
Cyprus,CYP,3/22/2020,128.9,139
Cyprus,CYP,3/29/2020,119.1,139
Cyprus,CYP,4/5/2020,125.9,132
Cyprus,CYP,4/12/2020,118.7,111
Cyprus,CYP,4/19/2020,120.3,122
Cyprus,CYP,4/26/2020,123.9,117
Cyprus,CYP,5/3/2020,121.3,121
Cyprus,CYP,5/10/2020,109.1,111
Cyprus,CYP,5/17/2020,102.9,139
Cyprus,CYP,5/24/2020,113.5,185
Cyprus,CYP,5/31/2020,107.7,108
Cyprus,CYP,6/7/2020,100.3,124
Cyprus,CYP,6/14/2020,96.7,92
Cyprus,CYP,6/21/2020,113.5,101
Cyprus,CYP,6/28/2020,107.5,107
Cyprus,CYP,7/5/2020,105.9,114
Cyprus,CYP,7/12/2020,120.1,110
Cyprus,CYP,7/19/2020,104.9,106
Cyprus,CYP,7/26/2020,105.5,116
Cyprus,CYP,8/2/2020,108.9,117
Cyprus,CYP,8/9/2020,113.1,91
Cyprus,CYP,8/16/2020,98.1,101
Cyprus,CYP,8/23/2020,106.7,108
Cyprus,CYP,8/30/2020,113.3,110
Cyprus,CYP,9/6/2020,103.1,95
Cyprus,CYP,9/13/2020,111.3,125
Cyprus,CYP,9/20/2020,102.1,101
Cyprus,CYP,9/27/2020,103.9,103
Cyprus,CYP,10/4/2020,103.9,113
Cyprus,CYP,10/11/2020,105.9,107
Cyprus,CYP,10/18/2020,105.3,107
Cyprus,CYP,10/25/2020,103.5,114
Cyprus,CYP,11/1/2020,112.5,113
Cyprus,CYP,11/8/2020,106.3,117
Cyprus,CYP,11/15/2020,120.9,128
Cyprus,CYP,11/22/2020,109.7,113
Cyprus,CYP,11/29/2020,122.9,137
Cyprus,CYP,12/6/2020,122.1,141
Cyprus,CYP,12/13/2020,119.9,156
Cyprus,CYP,12/20/2020,136.9,156
Cyprus,CYP,12/27/2020,128.7,142
Cyprus,CYP,1/3/2021,128.7,169
Cyprus,CYP,1/10/2021,138.9,170
Cyprus,CYP,1/17/2021,150.9,129
Cyprus,CYP,1/24/2021,145.3,141
Cyprus,CYP,1/31/2021,153.9,166
Cyprus,CYP,2/7/2021,154.9,158
Cyprus,CYP,2/14/2021,165.7,120
Cyprus,CYP,2/21/2021,146.1,142
Cyprus,CYP,2/28/2021,138.5,133
Cyprus,CYP,3/7/2021,143.9,125
Cyprus,CYP,3/14/2021,133.1,123
Cyprus,CYP,3/21/2021,131.5,137
Cyprus,CYP,3/28/2021,130.9,128
Cyprus,CYP,4/4/2021,121.1,138
Cyprus,CYP,4/11/2021,127.9,152
Cyprus,CYP,4/18/2021,120.7,166
Cyprus,CYP,4/25/2021,122.3,149
Cyprus,CYP,5/2/2021,125.9,147
Cyprus,CYP,5/9/2021,123.3,155
Cyprus,CYP,5/16/2021,111.1,113
Cyprus,CYP,5/23/2021,104.9,100
Cyprus,CYP,5/30/2021,115.5,121
Cyprus,CYP,6/6/2021,109.7,119
Cyprus,CYP,6/13/2021,102.3,110
Cyprus,CYP,6/20/2021,98.7,114
Cyprus,CYP,6/27/2021,115.5,112
Cyprus,CYP,7/4/2021,109.5,140
Cyprus,CYP,7/11/2021,107.9,133
Cyprus,CYP,7/18/2021,122.1,142
Cyprus,CYP,7/25/2021,106.9,151
Cyprus,CYP,8/1/2021,107.5,163
Cyprus,CYP,8/8/2021,110.9,175
Cyprus,CYP,8/15/2021,115.1,170
Cyprus,CYP,8/22/2021,100.1,135
Cyprus,CYP,8/29/2021,108.7,150
Cyprus,CYP,9/5/2021,115.3,146
Cyprus,CYP,9/12/2021,105.1,127
Cyprus,CYP,9/19/2021,113.3,133
Cyprus,CYP,9/26/2021,104.1,120
Cyprus,CYP,10/3/2021,105.9,128
Cyprus,CYP,10/10/2021,105.9,120
Cyprus,CYP,10/17/2021,107.9,131
Cyprus,CYP,10/24/2021,107.3,122
Cyprus,CYP,10/31/2021,105.5,114
Cyprus,CYP,11/7/2021,114.5,104
Cyprus,CYP,11/14/2021,108.3,137
Cyprus,CYP,11/21/2021,122.9,164
Cyprus,CYP,11/28/2021,111.7,139
Cyprus,CYP,12/5/2021,124.9,155
Cyprus,CYP,12/12/2021,124.1,145
Cyprus,CYP,12/19/2021,121.9,168
Cyprus,CYP,12/26/2021,138.9,154
Cyprus,CYP,1/2/2022,130.7,185
Cyprus,CYP,1/9/2022,140.9,193
Cyprus,CYP,1/16/2022,152.9,173
Cyprus,CYP,1/23/2022,147.3,210
Cyprus,CYP,1/30/2022,155.9,177
Cyprus,CYP,2/6/2022,156.9,199
Cyprus,CYP,2/13/2022,167.7,185
Cyprus,CYP,2/20/2022,148.1,174
Cyprus,CYP,2/27/2022,140.5,174
Cyprus,CYP,3/6/2022,145.9,146
Cyprus,CYP,3/13/2022,135.1,147
Cyprus,CYP,3/20/2022,133.5,162
Cyprus,CYP,3/27/2022,132.9,187
Cyprus,CYP,4/3/2022,123.1,199
Cyprus,CYP,4/10/2022,129.9,179
Cyprus,CYP,4/17/2022,122.7,151
Cyprus,CYP,4/24/2022,124.3,120
Cyprus,CYP,5/1/2022,127.9,140
Cyprus,CYP,5/8/2022,125.3,119
Cyprus,CYP,5/15/2022,113.1,115
Cyprus,CYP,5/22/2022,106.9,124
Cyprus,CYP,5/29/2022,117.5,118
Cyprus,CYP,6/5/2022,111.7,104
Cyprus,CYP,6/12/2022,104.3,105
Cyprus,CYP,6/19/2022,100.7,119
Cyprus,CYP,6/26/2022,117.5,104
Cyprus,CYP,7/3/2022,111.5,112
Cyprus,CYP,7/10/2022,109.9,114
Cyprus,CYP,7/17/2022,124.1,153
Cyprus,CYP,7/24/2022,108.9,108
Cyprus,CYP,7/31/2022,109.5,148
Cyprus,CYP,8/7/2022,112.9,114
Cyprus,CYP,8/14/2022,117.1,137
Cyprus,CYP,8/21/2022,102.1,100
Cyprus,CYP,8/28/2022,110.7,106
Cyprus,CYP,9/4/2022,117.3,118
Cyprus,CYP,9/11/2022,107.1,105
Cyprus,CYP,9/18/2022,115.3,116
Cyprus,CYP,9/25/2022,106.1,100
Cyprus,CYP,10/2/2022,107.9,115
Cyprus,CYP,10/9/2022,107.9,136
Cyprus,CYP,10/16/2022,109.9,98
Cyprus,CYP,10/23/2022,109.3,104
Cyprus,CYP,10/30/2022,107.5,128
Cyprus,CYP,11/6/2022,116.5,138
Cyprus,CYP,11/13/2022,110.3,125
Cyprus,CYP,11/20/2022,124.9,150
Cyprus,CYP,11/27/2022,113.7,121
Cyprus,CYP,12/4/2022,126.9,149
Cyprus,CYP,12/11/2022,126.1,136
Cyprus,CYP,12/18/2022,123.9,140
Cyprus,CYP,12/25/2022,140.9,145
Cyprus,CYP,1/1/2023,132.7,168
Cyprus,CYP,1/8/2023,142.9,161
Cyprus,CYP,1/15/2023,154.9,166
Cyprus,CYP,1/22/2023,149.3,145
Cyprus,CYP,1/29/2023,157.9,157
Cyprus,CYP,2/5/2023,158.9,149
Cyprus,CYP,2/12/2023,169.7,172
Cyprus,CYP,2/19/2023,150.1,158
Cyprus,CYP,2/26/2023,142.5,187
Cyprus,CYP,3/5/2023,147.9,181
Cyprus,CYP,3/12/2023,137.1,148
Cyprus,CYP,3/19/2023,135.5,141
Cyprus,CYP,3/26/2023,134.9,131
Cyprus,CYP,4/2/2023,125.1,113
Cyprus,CYP,4/9/2023,131.9,124
Cyprus,CYP,4/16/2023,124.7,116
Cyprus,CYP,4/23/2023,126.3,117
Cyprus,CYP,4/30/2023,129.9,135
Cyprus,CYP,5/7/2023,127.3,118
Cyprus,CYP,5/14/2023,115.1,115
Cyprus,CYP,5/21/2023,108.9,116
Cyprus,CYP,5/28/2023,119.5,115
Cyprus,CYP,6/4/2023,113.7,106
Cyprus,CYP,6/11/2023,106.3,128
Cyprus,CYP,6/18/2023,102.7,114
Cyprus,CYP,6/25/2023,119.5,115
Cyprus,CYP,7/2/2023,113.5,111
Cyprus,CYP,7/9/2023,111.9,111
Cyprus,CYP,7/16/2023,126.1,126
Cyprus,CYP,7/23/2023,110.9,137
Cyprus,CYP,7/30/2023,111.5,143
Cyprus,CYP,8/6/2023,114.9,102
Cyprus,CYP,8/13/2023,119.1,118
Cyprus,CYP,8/20/2023,104.1,120
Cyprus,CYP,8/27/2023,112.7,109
Cyprus,CYP,9/3/2023,119.3,115
Cyprus,CYP,9/10/2023,109.1,109
Cyprus,CYP,9/17/2023,117.3,106
Cyprus,CYP,9/24/2023,108.1,129
Cyprus,CYP,10/1/2023,109.9,109
Cyprus,CYP,10/8/2023,109.9,123
Cyprus,CYP,10/15/2023,111.9,114
Cyprus,CYP,10/22/2023,111.3,126
Cyprus,CYP,10/29/2023,109.5,116
Cyprus,CYP,11/5/2023,118.5,113
Cyprus,CYP,11/12/2023,112.3,122
Cyprus,CYP,11/19/2023,126.9,117
Cyprus,CYP,11/26/2023,115.7,120
Cyprus,CYP,12/3/2023,128.9,132
Cyprus,CYP,12/10/2023,128.1,131
Cyprus,CYP,12/17/2023,125.9,136
Cyprus,CYP,12/24/2023,142.9,132
Cyprus,CYP,12/31/2023,134.7,152
Cyprus,CYP,1/7/2024,,156
Cyprus,CYP,1/14/2024,,141
Cyprus,CYP,1/21/2024,,151
Cyprus,CYP,1/28/2024,,158
Cyprus,CYP,2/4/2024,,152
Cyprus,CYP,2/11/2024,,142
Cyprus,CYP,2/18/2024,,120
Cyprus,CYP,2/25/2024,,127
Cyprus,CYP,3/3/2024,,124
Cyprus,CYP,3/10/2024,,123
Cyprus,CYP,3/17/2024,,116
Cyprus,CYP,3/24/2024,,104
Czechia,CZE,1/5/2020,2408.2,2305
Czechia,CZE,1/12/2020,2385.4,2325
Czechia,CZE,1/19/2020,2431.8,2244
Czechia,CZE,1/26/2020,2429,2337
Czechia,CZE,2/2/2020,2448.4,2364
Czechia,CZE,2/9/2020,2509.2,2355
Czechia,CZE,2/16/2020,2541.8,2391
Czechia,CZE,2/23/2020,2543.8,2350
Czechia,CZE,3/1/2020,2508.6,2360
Czechia,CZE,3/8/2020,2453.8,2294
Czechia,CZE,3/15/2020,2373.6,2295
Czechia,CZE,3/22/2020,2308.6,2325
Czechia,CZE,3/29/2020,2241.8,2297
Czechia,CZE,4/5/2020,2204.6,2320
Czechia,CZE,4/12/2020,2159.2,2244
Czechia,CZE,4/19/2020,2108.8,2125
Czechia,CZE,4/26/2020,2153,2036
Czechia,CZE,5/3/2020,2070.2,2109
Czechia,CZE,5/10/2020,2065.6,1999
Czechia,CZE,5/17/2020,2024.4,2026
Czechia,CZE,5/24/2020,2029.4,1919
Czechia,CZE,5/31/2020,2081.2,1939
Czechia,CZE,6/7/2020,1999.2,2135
Czechia,CZE,6/14/2020,2000.2,1983
Czechia,CZE,6/21/2020,1990.8,2022
Czechia,CZE,6/28/2020,2004,2082
Czechia,CZE,7/5/2020,2025.6,2111
Czechia,CZE,7/12/2020,2030.8,1999
Czechia,CZE,7/19/2020,2036.6,1989
Czechia,CZE,7/26/2020,2071.8,2088
Czechia,CZE,8/2/2020,2078.6,2227
Czechia,CZE,8/9/2020,2062.6,2166
Czechia,CZE,8/16/2020,2098.8,2187
Czechia,CZE,8/23/2020,2004.8,2104
Czechia,CZE,8/30/2020,1999.2,2033
Czechia,CZE,9/6/2020,2000.8,2038
Czechia,CZE,9/13/2020,2003,2089
Czechia,CZE,9/20/2020,2030.6,2220
Czechia,CZE,9/27/2020,2061,2392
Czechia,CZE,10/4/2020,2144.6,2381
Czechia,CZE,10/11/2020,2152.2,2609
Czechia,CZE,10/18/2020,2115.6,2946
Czechia,CZE,10/25/2020,2122.2,3647
Czechia,CZE,11/1/2020,2098.8,4226
Czechia,CZE,11/8/2020,2079.6,4238
Czechia,CZE,11/15/2020,2130,3852
Czechia,CZE,11/22/2020,2131.6,3424
Czechia,CZE,11/29/2020,2132.6,3169
Czechia,CZE,12/6/2020,2161.4,3100
Czechia,CZE,12/13/2020,2203,3104
Czechia,CZE,12/20/2020,2265.6,3242
Czechia,CZE,12/27/2020,2290.8,3214
Czechia,CZE,1/3/2021,2290.8,3518
Czechia,CZE,1/10/2021,2422.4,3846
Czechia,CZE,1/17/2021,2399.6,3751
Czechia,CZE,1/24/2021,2446,3598
Czechia,CZE,1/31/2021,2443.2,3449
Czechia,CZE,2/7/2021,2462.6,3274
Czechia,CZE,2/14/2021,2523.4,3443
Czechia,CZE,2/21/2021,2556,3472
Czechia,CZE,2/28/2021,2558,3631
Czechia,CZE,3/7/2021,2522.8,3919
Czechia,CZE,3/14/2021,2468,4028
Czechia,CZE,3/21/2021,2387.8,3835
Czechia,CZE,3/28/2021,2322.8,3470
Czechia,CZE,4/4/2021,2256,3389
Czechia,CZE,4/11/2021,2218.8,2947
Czechia,CZE,4/18/2021,2173.4,2639
Czechia,CZE,4/25/2021,2123,2511
Czechia,CZE,5/2/2021,2167.2,2475
Czechia,CZE,5/9/2021,2084.4,2305
Czechia,CZE,5/16/2021,2079.8,2247
Czechia,CZE,5/23/2021,2038.6,2052
Czechia,CZE,5/30/2021,2043.6,1959
Czechia,CZE,6/6/2021,2095.4,2054
Czechia,CZE,6/13/2021,2013.4,1967
Czechia,CZE,6/20/2021,2014.4,2055
Czechia,CZE,6/27/2021,2005,2002
Czechia,CZE,7/4/2021,2018.2,1887
Czechia,CZE,7/11/2021,2039.8,1935
Czechia,CZE,7/18/2021,2045,2030
Czechia,CZE,7/25/2021,2050.8,1959
Czechia,CZE,8/1/2021,2086,2107
Czechia,CZE,8/8/2021,2092.8,1912
Czechia,CZE,8/15/2021,2076.8,2032
Czechia,CZE,8/22/2021,2113,1983
Czechia,CZE,8/29/2021,2019,1955
Czechia,CZE,9/5/2021,2013.4,1999
Czechia,CZE,9/12/2021,2015,2074
Czechia,CZE,9/19/2021,2017.2,2125
Czechia,CZE,9/26/2021,2044.8,2098
Czechia,CZE,10/3/2021,2075.2,2074
Czechia,CZE,10/10/2021,2158.8,2112
Czechia,CZE,10/17/2021,2166.4,2217
Czechia,CZE,10/24/2021,2129.8,2311
Czechia,CZE,10/31/2021,2136.4,2570
Czechia,CZE,11/7/2021,2113,2691
Czechia,CZE,11/14/2021,2093.8,2883
Czechia,CZE,11/21/2021,2144.2,3047
Czechia,CZE,11/28/2021,2145.8,3235
Czechia,CZE,12/5/2021,2146.8,3388
Czechia,CZE,12/12/2021,2175.6,3370
Czechia,CZE,12/19/2021,2217.2,3132
Czechia,CZE,12/26/2021,2279.8,2937
Czechia,CZE,1/2/2022,2305,2769
Czechia,CZE,1/9/2022,2436.7,2553
Czechia,CZE,1/16/2022,2413.9,2553
Czechia,CZE,1/23/2022,2460.3,2358
Czechia,CZE,1/30/2022,2457.5,2372
Czechia,CZE,2/6/2022,2476.9,2627
Czechia,CZE,2/13/2022,2537.7,2676
Czechia,CZE,2/20/2022,2570.3,2614
Czechia,CZE,2/27/2022,2572.3,2496
Czechia,CZE,3/6/2022,2537.1,2405
Czechia,CZE,3/13/2022,2482.3,2385
Czechia,CZE,3/20/2022,2402.1,2301
Czechia,CZE,3/27/2022,2337.1,2452
Czechia,CZE,4/3/2022,2270.3,2503
Czechia,CZE,4/10/2022,2233.1,2415
Czechia,CZE,4/17/2022,2187.7,2304
Czechia,CZE,4/24/2022,2137.3,2311
Czechia,CZE,5/1/2022,2181.5,2240
Czechia,CZE,5/8/2022,2098.7,2258
Czechia,CZE,5/15/2022,2094.1,2182
Czechia,CZE,5/22/2022,2052.9,2031
Czechia,CZE,5/29/2022,2057.9,1889
Czechia,CZE,6/5/2022,2109.7,2047
Czechia,CZE,6/12/2022,2027.7,2057
Czechia,CZE,6/19/2022,2028.7,1973
Czechia,CZE,6/26/2022,2019.3,1973
Czechia,CZE,7/3/2022,2032.5,2161
Czechia,CZE,7/10/2022,2054.1,1872
Czechia,CZE,7/17/2022,2059.3,1956
Czechia,CZE,7/24/2022,2065.1,2310
Czechia,CZE,7/31/2022,2100.3,2183
Czechia,CZE,8/7/2022,2107.1,2198
Czechia,CZE,8/14/2022,2091.1,2157
Czechia,CZE,8/21/2022,2127.3,2180
Czechia,CZE,8/28/2022,2033.3,2103
Czechia,CZE,9/4/2022,2027.7,2023
Czechia,CZE,9/11/2022,2029.3,2158
Czechia,CZE,9/18/2022,2031.5,2219
Czechia,CZE,9/25/2022,2059.1,2281
Czechia,CZE,10/2/2022,2089.5,2349
Czechia,CZE,10/9/2022,2173.1,2397
Czechia,CZE,10/16/2022,2180.7,2335
Czechia,CZE,10/23/2022,2144.1,2298
Czechia,CZE,10/30/2022,2150.7,2279
Czechia,CZE,11/6/2022,2127.3,2151
Czechia,CZE,11/13/2022,2108.1,2210
Czechia,CZE,11/20/2022,2158.5,2200
Czechia,CZE,11/27/2022,2160.1,2239
Czechia,CZE,12/4/2022,2161.1,2414
Czechia,CZE,12/11/2022,2189.9,2426
Czechia,CZE,12/18/2022,2231.5,2707
Czechia,CZE,12/25/2022,2294.1,2969
Czechia,CZE,1/1/2023,2319.3,3099
Czechia,CZE,1/8/2023,2450.9,2919
Czechia,CZE,1/15/2023,2428.1,2609
Czechia,CZE,1/22/2023,2474.5,2481
Czechia,CZE,1/29/2023,2471.7,2297
Czechia,CZE,2/5/2023,2491.1,2327
Czechia,CZE,2/12/2023,2551.9,2280
Czechia,CZE,2/19/2023,2584.5,2318
Czechia,CZE,2/26/2023,2586.5,2280
Czechia,CZE,3/5/2023,2551.3,2290
Czechia,CZE,3/12/2023,2496.5,2311
Czechia,CZE,3/19/2023,2416.3,2199
Czechia,CZE,3/26/2023,2351.3,2248
Czechia,CZE,4/2/2023,2284.5,2166
Czechia,CZE,4/9/2023,2247.3,2097
Czechia,CZE,4/16/2023,2201.9,2205
Czechia,CZE,4/23/2023,2151.5,2133
Czechia,CZE,4/30/2023,2195.7,2056
Czechia,CZE,5/7/2023,2112.9,2096
Czechia,CZE,5/14/2023,2108.3,1960
Czechia,CZE,5/21/2023,2067.1,2016
Czechia,CZE,5/28/2023,2072.1,1941
Czechia,CZE,6/4/2023,2123.9,1938
Czechia,CZE,6/11/2023,2041.9,1969
Czechia,CZE,6/18/2023,2042.9,1933
Czechia,CZE,6/25/2023,2033.5,2095
Czechia,CZE,7/2/2023,2046.7,1914
Czechia,CZE,7/9/2023,2068.3,1959
Czechia,CZE,7/16/2023,2073.5,2050
Czechia,CZE,7/23/2023,2079.3,1937
Czechia,CZE,7/30/2023,2114.5,1846
Czechia,CZE,8/6/2023,2121.3,1865
Czechia,CZE,8/13/2023,2105.3,1970
Czechia,CZE,8/20/2023,2141.5,2111
Czechia,CZE,8/27/2023,2047.5,2177
Czechia,CZE,9/3/2023,2041.9,1898
Czechia,CZE,9/10/2023,2043.5,1905
Czechia,CZE,9/17/2023,2045.7,1958
Czechia,CZE,9/24/2023,2073.3,2007
Czechia,CZE,10/1/2023,2103.7,1937
Czechia,CZE,10/8/2023,2187.3,2041
Czechia,CZE,10/15/2023,2194.9,2186
Czechia,CZE,10/22/2023,2158.3,2170
Czechia,CZE,10/29/2023,2164.9,2206
Czechia,CZE,11/5/2023,2141.5,2133
Czechia,CZE,11/12/2023,2122.3,2150
Czechia,CZE,11/19/2023,2172.7,2315
Czechia,CZE,11/26/2023,2174.3,2285
Czechia,CZE,12/3/2023,2175.3,2362
Czechia,CZE,12/10/2023,2204.1,2439
Czechia,CZE,12/17/2023,2245.7,2422
Czechia,CZE,12/24/2023,2308.3,2462
Czechia,CZE,12/31/2023,2333.5,2470
Czechia,CZE,1/7/2024,,2359
Czechia,CZE,1/14/2024,,2245
Czechia,CZE,1/21/2024,,2332
Czechia,CZE,1/28/2024,,2443
Czechia,CZE,2/4/2024,,2383
Czechia,CZE,2/11/2024,,2595
Czechia,CZE,2/18/2024,,2310
Czechia,CZE,2/25/2024,,2256
Denmark,DNK,1/5/2020,1151.4,1117
Denmark,DNK,1/12/2020,1145,1150
Denmark,DNK,1/19/2020,1132.4,1071
Denmark,DNK,1/26/2020,1130,1033
Denmark,DNK,2/2/2020,1179.2,1094
Denmark,DNK,2/9/2020,1168.8,1079
Denmark,DNK,2/16/2020,1197.4,1059
Denmark,DNK,2/23/2020,1186.2,1034
Denmark,DNK,3/1/2020,1212.4,1025
Denmark,DNK,3/8/2020,1199.6,1061
Denmark,DNK,3/15/2020,1188.2,1066
Denmark,DNK,3/22/2020,1152.2,1140
Denmark,DNK,3/29/2020,1115.2,1112
Denmark,DNK,4/5/2020,1085.6,1156
Denmark,DNK,4/12/2020,1098.6,1143
Denmark,DNK,4/19/2020,1055.4,1078
Denmark,DNK,4/26/2020,1013.2,1086
Denmark,DNK,5/3/2020,1064.8,1048
Denmark,DNK,5/10/2020,1043.8,1027
Denmark,DNK,5/17/2020,1002.8,951
Denmark,DNK,5/24/2020,998.2,994
Denmark,DNK,5/31/2020,999.2,968
Denmark,DNK,6/7/2020,1001.4,962
Denmark,DNK,6/14/2020,1004,1000
Denmark,DNK,6/21/2020,999.8,948
Denmark,DNK,6/28/2020,959.8,984
Denmark,DNK,7/5/2020,972.6,996
Denmark,DNK,7/12/2020,972.8,957
Denmark,DNK,7/19/2020,988,1026
Denmark,DNK,7/26/2020,1009.2,944
Denmark,DNK,8/2/2020,995.8,983
Denmark,DNK,8/9/2020,986.4,957
Denmark,DNK,8/16/2020,974.2,993
Denmark,DNK,8/23/2020,999.2,995
Denmark,DNK,8/30/2020,971,953
Denmark,DNK,9/6/2020,972,985
Denmark,DNK,9/13/2020,980.2,984
Denmark,DNK,9/20/2020,995.2,1082
Denmark,DNK,9/27/2020,1009,974
Denmark,DNK,10/4/2020,1000.4,996
Denmark,DNK,10/11/2020,1021.8,938
Denmark,DNK,10/18/2020,1012.8,1008
Denmark,DNK,10/25/2020,1013.8,1096
Denmark,DNK,11/1/2020,1016.6,979
Denmark,DNK,11/8/2020,1026.4,1026
Denmark,DNK,11/15/2020,1048.2,1097
Denmark,DNK,11/22/2020,1049.2,1082
Denmark,DNK,11/29/2020,1071.8,1097
Denmark,DNK,12/6/2020,1110.8,1105
Denmark,DNK,12/13/2020,1100.6,1095
Denmark,DNK,12/20/2020,1086,1273
Denmark,DNK,12/27/2020,1094.2,1212
Denmark,DNK,1/3/2021,1094.2,1259
Denmark,DNK,1/10/2021,1161.5,1234
Denmark,DNK,1/17/2021,1155.1,1213
Denmark,DNK,1/24/2021,1142.5,1270
Denmark,DNK,1/31/2021,1140.1,1218
Denmark,DNK,2/7/2021,1189.3,1206
Denmark,DNK,2/14/2021,1178.9,1114
Denmark,DNK,2/21/2021,1207.5,1062
Denmark,DNK,2/28/2021,1196.3,970
Denmark,DNK,3/7/2021,1222.5,974
Denmark,DNK,3/14/2021,1209.7,1052
Denmark,DNK,3/21/2021,1198.3,968
Denmark,DNK,3/28/2021,1162.3,1034
Denmark,DNK,4/4/2021,1125.3,973
Denmark,DNK,4/11/2021,1095.7,975
Denmark,DNK,4/18/2021,1108.7,1029
Denmark,DNK,4/25/2021,1065.5,1060
Denmark,DNK,5/2/2021,1023.3,1014
Denmark,DNK,5/9/2021,1074.9,1120
Denmark,DNK,5/16/2021,1053.9,1046
Denmark,DNK,5/23/2021,1012.9,1049
Denmark,DNK,5/30/2021,1008.3,1032
Denmark,DNK,6/6/2021,1009.3,1031
Denmark,DNK,6/13/2021,1011.5,1053
Denmark,DNK,6/20/2021,1014.1,1000
Denmark,DNK,6/27/2021,1009.9,1006
Denmark,DNK,7/4/2021,969.9,1061
Denmark,DNK,7/11/2021,982.7,956
Denmark,DNK,7/18/2021,982.9,1075
Denmark,DNK,7/25/2021,998.1,1051
Denmark,DNK,8/1/2021,1019.3,1057
Denmark,DNK,8/8/2021,1005.9,1134
Denmark,DNK,8/15/2021,996.5,1085
Denmark,DNK,8/22/2021,984.3,1048
Denmark,DNK,8/29/2021,1009.3,1064
Denmark,DNK,9/5/2021,981.1,1052
Denmark,DNK,9/12/2021,982.1,1093
Denmark,DNK,9/19/2021,990.3,1050
Denmark,DNK,9/26/2021,1005.3,1051
Denmark,DNK,10/3/2021,1019.1,1139
